Ticket	Entry_time	Exit_time	MAE	MFE	PNL
190	2019.06.13 22:57:40	2019.06.13 23:30:00	-1	41.5	21
192	2019.06.14 02:48:40	2019.06.14 02:56:20	-16	1	-16
195	2019.06.14 03:32:40	2019.06.14 05:00:00	-14	46.5	25.5
206	2019.06.14 17:49:40	2019.06.14 23:30:00	-47.5	47	-5.5
208	2019.06.17 02:40:01	2019.06.17 04:32:01	-10.5	25.5	21.5
210	2019.06.17 05:49:30	2019.06.17 06:28:59	-9.5	3.5	-9.5
213	2019.06.17 08:07:00	2019.06.17 08:59:00	-7.5	6.5	-7.5
220	2019.06.17 17:33:40	2019.06.17 18:56:00	-36.5	12	-36.5
223	2019.06.18 03:05:30	2019.06.18 03:30:30	0.5	8.5	8
226	2019.06.18 06:00:30	2019.06.18 06:15:59	-7	1	-7
229	2019.06.18 07:32:01	2019.06.18 07:37:01	-5	0	-5
234	2019.06.18 11:02:20	2019.06.18 11:30:00	-7	106	96
236	2019.06.18 14:40:00	2019.06.18 15:30:00	-8.5	27.5	20.5
238	2019.06.18 16:39:40	2019.06.18 17:00:00	8	120.5	89.5
243	2019.06.19 08:07:00	2019.06.19 08:35:01	-1	5	1
245	2019.06.19 10:01:30	2019.06.19 10:18:30	-6	5	-6
248	2019.06.19 14:42:00	2019.06.19 16:00:30	0	19	10.5
250	2019.06.19 16:31:20	2019.06.19 16:32:00	-12	2.5	-12
253	2019.06.19 18:29:40	2019.06.19 20:14:40	-31	2.5	-31
255	2019.06.20 06:13:00	2019.06.20 06:30:30	0	9.5	4
257	2019.06.20 08:05:30	2019.06.20 08:11:30	-6	2.5	-6
259	2019.06.20 11:35:00	2019.06.20 12:30:30	2.5	26.5	22.5
274	2019.06.21 13:57:40	2019.06.21 15:07:40	-28	2.5	-28
276	2019.06.21 15:31:40	2019.06.21 15:35:40	-25	4	-25
278	2019.06.24 02:48:40	2019.06.24 04:16:20	-15	7	-15
280	2019.06.24 04:42:40	2019.06.24 06:00:00	1	30.5	27
282	2019.06.24 06:45:40	2019.06.24 09:00:40	-11.5	19	-11.5
284	2019.06.24 10:02:40	2019.06.24 10:36:40	-14	10	-14
287	2019.06.24 14:47:40	2019.06.24 16:35:40	-21.5	8.5	-21.5
292	2019.06.25 03:00:40	2019.06.25 03:30:00	2.5	23	21
300	2019.06.25 10:03:20	2019.06.25 16:00:00	-12	37	32.5
309	2019.06.26 03:00:40	2019.06.26 05:30:00	-4.5	31.5	31.5
314	2019.06.26 09:50:40	2019.06.26 10:20:20	-10	9.5	-10
316	2019.06.26 11:04:40	2019.06.26 12:30:00	-10.5	107.5	104
323	2019.06.27 02:12:20	2019.06.27 04:00:00	-8.5	24	19
325	2019.06.27 06:59:40	2019.06.27 07:28:40	-14	1.5	-14
328	2019.06.27 08:00:40	2019.06.27 09:30:00	-9	23.5	23.5
332	2019.06.27 16:33:40	2019.06.27 16:36:40	-22	13.5	-22
336	2019.06.28 03:00:00	2019.06.28 03:30:00	0.5	26	16.5
343	2019.06.28 08:34:40	2019.06.28 10:00:00	-10	20	16.5
346	2019.06.28 14:54:40	2019.06.28 16:39:40	-16.5	27	-16.5
350	2019.06.28 22:55:40	2019.06.28 23:00:00	14.5	41	28.5
355	2019.07.02 03:00:40	2019.07.02 05:00:00	-7	30.5	25
357	2019.07.02 06:50:40	2019.07.02 10:11:40	-18.5	10.5	-18.5
363	2019.07.02 17:28:40	2019.07.02 18:40:20	-39.5	23.5	-39.5
365	2019.07.02 20:08:40	2019.07.02 22:30:00	-4	52.5	46
367	2019.07.03 03:43:40	2019.07.03 04:00:40	-15.5	0	-15.5
371	2019.07.03 08:12:40	2019.07.03 10:00:00	-4	12	11.5
374	2019.07.03 17:19:40	2019.07.03 19:00:00	-9.5	34.5	28
377	2019.07.04 03:12:20	2019.07.04 03:15:40	-7	1	-7
382	2019.07.04 10:01:00	2019.07.04 10:50:40	-6	9.5	-6
385	2019.07.04 11:41:40	2019.07.04 12:30:00	-4.5	13.5	11
388	2019.07.04 17:40:40	2019.07.04 18:00:00	-5.5	12.5	12.5
391	2019.07.05 02:37:00	2019.07.05 02:46:01	-5	0.5	-5
395	2019.07.05 05:23:20	2019.07.05 10:05:40	-15	11.5	-15
401	2019.07.05 15:30:20	2019.07.05 15:30:40	-19	0	-19
403	2019.07.05 16:31:40	2019.07.05 16:56:40	-42	2	-42
406	2019.07.05 18:29:40	2019.07.05 20:30:00	-23.5	70.5	70.5
409	2019.07.08 02:05:40	2019.07.08 02:44:40	-9	3	-9
415	2019.07.08 05:39:40	2019.07.08 05:51:40	-12	0.5	-12
420	2019.07.08 10:02:40	2019.07.08 10:30:00	-5	25	18
422	2019.07.08 11:05:20	2019.07.08 12:13:40	-19.5	12.5	-19.5
427	2019.07.09 03:42:40	2019.07.09 04:27:40	-22	2.5	-22
434	2019.07.09 10:00:40	2019.07.09 10:03:40	-17.5	0.5	-17.5
437	2019.07.09 16:31:40	2019.07.09 17:00:00	2	51	44.5
439	2019.07.09 22:48:40	2019.07.09 23:30:00	-4	25	0.5
442	2019.07.10 02:34:40	2019.07.10 02:46:00	-6.5	0	-6.5
446	2019.07.10 05:48:20	2019.07.10 07:04:40	-17	0	-17
449	2019.07.10 08:21:00	2019.07.10 08:51:00	-12.5	1.5	-12.5
453	2019.07.10 10:33:40	2019.07.10 12:45:40	-16.5	23	-16.5
455	2019.07.10 13:58:00	2019.07.10 16:00:00	-2.5	176	157.5
457	2019.07.10 16:31:40	2019.07.10 17:00:00	0	86.5	76
462	2019.07.11 03:02:40	2019.07.11 03:30:00	-5	20.5	16.5
464	2019.07.11 06:36:40	2019.07.11 07:30:00	1.5	14.5	13
466	2019.07.11 08:00:40	2019.07.11 08:27:40	-9	1	-9
476	2019.07.11 22:50:40	2019.07.11 23:30:00	-9.5	11.5	-1.5
479	2019.07.12 02:46:40	2019.07.12 03:00:00	3	14.5	12.5
481	2019.07.12 03:54:40	2019.07.12 04:00:00	13	32.5	32.5
483	2019.07.12 04:53:40	2019.07.12 09:33:40	-26.5	1.5	-26.5
485	2019.07.12 11:03:40	2019.07.12 16:28:40	-17.5	24	-17.5
487	2019.07.12 16:32:40	2019.07.12 17:40:40	-16	32.5	-16
489	2019.07.12 18:14:40	2019.07.12 20:00:00	2.5	44	42
491	2019.07.12 22:38:40	2019.07.12 23:00:00	-2.5	19	17
496	2019.07.15 05:00:40	2019.07.15 06:00:00	-8.5	24	20
499	2019.07.15 08:54:40	2019.07.15 10:00:00	-8	16	13.5
504	2019.07.15 18:17:40	2019.07.15 19:46:40	-25.5	8	-25.5
506	2019.07.15 20:28:40	2019.07.15 21:30:00	0.5	32.5	25.5
508	2019.07.16 02:32:40	2019.07.16 03:00:00	1	23.5	16.5
511	2019.07.16 05:44:00	2019.07.16 06:30:00	-1	9.5	9
513	2019.07.16 08:30:40	2019.07.16 09:18:20	-9.5	6	-9.5
516	2019.07.16 10:05:40	2019.07.16 10:21:40	-11.5	3	-11.5
522	2019.07.17 04:39:40	2019.07.17 06:30:00	-4	21.5	17.5
524	2019.07.17 08:35:00	2019.07.17 09:30:00	-5.5	10.5	6.5
532	2019.07.18 02:33:40	2019.07.18 02:42:40	-10	0.5	-10
537	2019.07.18 05:39:40	2019.07.18 08:19:40	-19.5	9	-19.5
541	2019.07.18 13:30:40	2019.07.18 15:30:00	-9	19	15
543	2019.07.18 16:33:40	2019.07.18 17:30:00	-1.5	50.5	30.5
546	2019.07.18 20:15:40	2019.07.18 21:30:00	-8.5	77.5	70.5
549	2019.07.19 02:38:40	2019.07.19 04:30:00	-15.5	33	30.5
554	2019.07.19 10:06:40	2019.07.19 11:30:00	-10.5	20.5	18.5
559	2019.07.19 18:13:40	2019.07.19 18:39:40	-50	5	-50
564	2019.07.22 11:17:40	2019.07.22 14:00:00	3.5	41	35
569	2019.07.23 02:41:40	2019.07.23 03:02:40	-8.5	4.5	-8.5
572	2019.07.23 06:09:40	2019.07.23 06:29:40	-8.5	1	-8.5
577	2019.07.23 11:14:40	2019.07.23 13:30:00	-4.5	32.5	32
580	2019.07.23 17:56:40	2019.07.23 19:03:40	-50.5	12.5	-50.5
583	2019.07.24 06:47:40	2019.07.24 07:38:40	-6.5	5.5	-6.5
590	2019.07.24 11:01:20	2019.07.24 11:33:40	-27	2	-27
592	2019.07.24 15:38:20	2019.07.24 15:49:40	-22	0	-22
594	2019.07.24 16:30:40	2019.07.24 17:00:00	-8	68	45
596	2019.07.25 02:39:20	2019.07.25 03:14:40	-9	5.5	-9
599	2019.07.25 06:00:40	2019.07.25 10:00:00	-6	21.5	16.5
601	2019.07.25 11:57:40	2019.07.25 13:25:40	-29.5	1	-29.5
604	2019.07.25 14:42:40	2019.07.25 15:00:00	-7.5	36	34.5
609	2019.07.25 17:35:40	2019.07.25 19:40:40	-51.5	31.5	-51.5
613	2019.07.26 02:34:40	2019.07.26 03:30:00	-2.5	18	13.5
615	2019.07.26 06:58:40	2019.07.26 07:57:20	-9	7.5	-9
617	2019.07.26 08:43:40	2019.07.26 09:55:40	-9	4	-9
624	2019.07.26 16:32:40	2019.07.26 17:00:00	3.5	51.5	34.5
627	2019.07.26 18:05:40	2019.07.26 19:00:00	-19.5	39.5	37
629	2019.07.26 20:12:40	2019.07.26 23:08:40	-17.5	21	-17.5
637	2019.07.29 08:54:20	2019.07.29 11:00:00	-9.5	23.5	21.5
643	2019.07.29 17:33:40	2019.07.29 21:30:00	-16	51.5	45.5
645	2019.07.29 22:38:40	2019.07.29 23:30:00	-13	7	-7
647	2019.07.30 02:49:40	2019.07.30 02:57:00	-4	1	-4
649	2019.07.30 05:27:40	2019.07.30 07:17:00	-10	6	-10
651	2019.07.30 07:39:40	2019.07.30 08:36:40	-5.5	5.5	-5.5
663	2019.07.31 02:59:40	2019.07.31 04:50:40	-7.5	16.5	-7.5
665	2019.07.31 05:59:40	2019.07.31 09:45:40	-26	13	-26
667	2019.07.31 11:07:40	2019.07.31 13:46:40	-16	16.5	-16
670	2019.07.31 17:10:40	2019.07.31 17:36:40	-44	7.5	-44
672	2019.07.31 20:02:00	2019.07.31 20:38:20	-12.5	7	-12.5
674	2019.08.01 03:49:40	2019.08.01 05:00:00	-7	54.5	52
677	2019.08.01 06:13:40	2019.08.01 08:21:40	-12	13.5	-12
681	2019.08.01 10:09:40	2019.08.01 12:30:00	-6	73	56
683	2019.08.01 13:31:40	2019.08.01 13:48:40	-15	3.5	-15
685	2019.08.01 14:32:40	2019.08.01 14:44:40	-20.5	8	-20.5
688	2019.08.01 16:30:40	2019.08.01 17:00:00	18	112.5	100
691	2019.08.02 03:14:40	2019.08.02 03:26:40	-19	23.5	-19
695	2019.08.02 06:32:20	2019.08.02 09:00:00	-5	28.5	27.5
700	2019.08.02 11:44:20	2019.08.02 11:53:40	-35	4.5	-35
708	2019.08.05 03:39:40	2019.08.05 04:20:40	-32	31	-32
715	2019.08.05 08:02:40	2019.08.05 09:00:00	-14	30	25.5
717	2019.08.05 10:15:40	2019.08.05 10:31:40	-31.5	3	-31.5
726	2019.08.05 18:08:20	2019.08.05 19:00:40	-75.5	25	-75.5
730	2019.08.06 03:21:40	2019.08.06 05:00:00	-17.5	186.5	107.5
732	2019.08.06 06:06:40	2019.08.06 07:00:00	-19.5	166	162.5
735	2019.08.06 08:10:40	2019.08.06 11:30:00	-34	103	99
737	2019.08.06 13:33:40	2019.08.06 14:05:40	-33.5	11.5	-33.5
741	2019.08.06 22:43:40	2019.08.06 23:13:20	-46	10	-46
745	2019.08.07 03:59:40	2019.08.07 04:29:40	-42	22	-42
749	2019.08.07 06:32:40	2019.08.07 07:30:00	-4	36.5	29
751	2019.08.07 08:33:40	2019.08.07 10:00:00	-1	60.5	58.5
753	2019.08.07 10:53:40	2019.08.07 12:00:00	4.5	86	73.5
757	2019.08.07 17:10:40	2019.08.07 22:00:00	-30	199.5	195.5
761	2019.08.08 06:26:40	2019.08.08 09:30:00	1	49	44
765	2019.08.08 11:46:40	2019.08.08 17:00:00	-38.5	74	61
767	2019.08.09 02:41:40	2019.08.09 03:00:00	-3.5	60	50.5
771	2019.08.09 08:00:40	2019.08.09 10:00:00	-11	21.5	17
776	2019.08.09 14:43:40	2019.08.09 16:30:00	-21.5	37	34
782	2019.08.12 03:45:40	2019.08.12 05:30:00	-16	59	55
784	2019.08.12 06:01:40	2019.08.12 07:08:40	-19.5	8.5	-19.5
786	2019.08.12 07:38:00	2019.08.12 07:48:40	-13	0	-13
788	2019.08.12 08:35:40	2019.08.12 10:30:00	-4	46.5	36
794	2019.08.12 16:31:20	2019.08.12 16:32:40	-37.5	14.5	-37.5
796	2019.08.12 17:25:40	2019.08.12 18:12:40	-95.5	6.5	-95.5
799	2019.08.13 02:38:40	2019.08.13 03:30:00	-4.5	24.5	23
804	2019.08.13 06:33:40	2019.08.13 06:39:40	-10	0	-10
808	2019.08.13 10:08:40	2019.08.13 10:55:20	-41	22.5	-41
810	2019.08.13 11:18:40	2019.08.13 12:21:40	-50.5	18.5	-50.5
813	2019.08.13 17:42:40	2019.08.13 18:18:40	-131	30.5	-131
815	2019.08.13 20:08:40	2019.08.13 20:17:40	-39	10.5	-39
831	2019.08.14 20:27:40	2019.08.14 21:42:40	-81	30	-81
833	2019.08.15 02:34:40	2019.08.15 03:00:00	7.5	40	39
837	2019.08.15 07:52:40	2019.08.15 08:30:00	0.5	42	35
839	2019.08.15 11:35:40	2019.08.15 12:03:40	-91	5	-91
846	2019.08.15 20:09:20	2019.08.15 20:36:40	-44.5	10	-44.5
848	2019.08.16 02:34:40	2019.08.16 02:51:40	-18	0.5	-18
851	2019.08.16 03:45:40	2019.08.16 04:30:00	6.5	52	38
853	2019.08.16 05:06:20	2019.08.16 09:00:00	-12.5	42.5	36.5
855	2019.08.16 09:33:40	2019.08.16 09:55:40	-27.5	4	-27.5
857	2019.08.16 10:32:40	2019.08.16 12:00:00	-12	65	53
860	2019.08.16 16:34:40	2019.08.16 18:00:00	-35	100	96.5
862	2019.08.19 02:51:40	2019.08.19 03:50:40	-18.5	13.5	-18.5
864	2019.08.19 05:39:40	2019.08.19 08:00:00	-2	16.5	15
869	2019.08.19 15:36:40	2019.08.19 17:12:40	-26.5	64	-26.5
871	2019.08.19 17:52:40	2019.08.19 23:30:00	-9	54	5.5
875	2019.08.20 03:33:40	2019.08.20 03:44:40	-13	1.5	-13
877	2019.08.20 06:42:40	2019.08.20 07:44:40	-16	9	-16
879	2019.08.20 08:00:40	2019.08.20 09:00:00	-6.5	16.5	14.5
882	2019.08.20 10:22:40	2019.08.20 12:17:40	-19.5	21.5	-19.5
884	2019.08.20 14:42:40	2019.08.20 16:10:40	-29.5	28.5	-29.5
887	2019.08.20 17:57:40	2019.08.20 21:21:20	-82.5	40.5	-82.5
889	2019.08.21 02:40:40	2019.08.21 03:30:00	-4.5	24	21
892	2019.08.21 06:37:40	2019.08.21 08:30:00	-9.5	16.5	16
894	2019.08.21 10:00:40	2019.08.21 10:30:00	0.5	38	36
896	2019.08.21 13:35:40	2019.08.21 14:03:40	-15	7	-15
900	2019.08.21 18:05:40	2019.08.21 20:41:40	-28	17	-28
902	2019.08.22 02:06:40	2019.08.22 02:56:40	-11.5	3	-11.5
910	2019.08.22 09:54:40	2019.08.22 10:30:00	-17	45	26
913	2019.08.22 15:48:40	2019.08.22 16:25:20	-21	19	-21
915	2019.08.22 16:31:40	2019.08.22 17:06:40	-32.5	15	-32.5
919	2019.08.22 22:50:40	2019.08.22 22:59:40	-44	16.5	-44
922	2019.08.23 02:47:40	2019.08.23 03:30:00	-14	27.5	24.5
924	2019.08.23 05:35:40	2019.08.23 09:00:00	-2.5	25.5	25.5
926	2019.08.23 10:15:40	2019.08.23 10:34:40	-18.5	3.5	-18.5
928	2019.08.23 11:31:20	2019.08.23 13:34:40	-31	3	-31
931	2019.08.23 16:42:20	2019.08.23 16:48:40	-48.5	2.5	-48.5
933	2019.08.23 17:14:00	2019.08.23 18:02:40	-74	115	-74
940	2019.08.26 15:35:40	2019.08.26 16:37:40	-51	45	-51
943	2019.08.26 18:12:40	2019.08.26 23:30:00	-43.5	82.5	69.5
949	2019.08.27 05:32:20	2019.08.27 08:06:20	-24	23.5	-24
952	2019.08.27 09:37:40	2019.08.27 10:13:40	-39	28	-39
954	2019.08.27 11:09:40	2019.08.27 14:30:00	-36.5	89.5	72.5
965	2019.08.28 08:33:40	2019.08.28 10:00:40	-11	10.5	-11
968	2019.08.28 11:05:40	2019.08.28 11:39:40	-29	32	-29
972	2019.08.28 15:57:40	2019.08.28 16:32:40	-50.5	35.5	-50.5
974	2019.08.28 17:42:40	2019.08.28 23:30:00	-29.5	67.5	53
980	2019.08.29 05:55:40	2019.08.29 08:30:00	-7	51	44.5
984	2019.08.29 18:24:40	2019.08.29 23:30:00	-23	41	1.5
987	2019.08.30 03:09:40	2019.08.30 05:00:00	-11.5	30	25.5
989	2019.08.30 06:58:40	2019.08.30 08:02:00	-18	0.5	-18
992	2019.08.30 10:09:40	2019.08.30 12:00:00	-8.5	71.5	66.5
1004	2019.09.02 08:10:20	2019.09.02 09:27:40	-11	17.5	-11
1007	2019.09.02 10:00:40	2019.09.02 10:30:00	8.5	51.5	46.5
1012	2019.09.02 17:20:40	2019.09.02 18:49:40	-48	14	-48
1014	2019.09.03 03:26:40	2019.09.03 05:00:00	-27.5	49.5	37.5
1022	2019.09.03 11:13:40	2019.09.03 12:56:40	-57.5	50	-57.5
1024	2019.09.03 14:35:40	2019.09.03 14:53:40	-28.5	6	-28.5
1026	2019.09.03 16:35:40	2019.09.03 17:01:40	-54.5	34	-54.5
1032	2019.09.04 05:47:20	2019.09.04 05:58:40	-16.5	0.5	-16.5
1039	2019.09.04 14:32:40	2019.09.04 16:20:40	-17.5	14.5	-17.5
1041	2019.09.04 16:44:20	2019.09.04 16:44:40	-28.5	0.5	-28.5
1044	2019.09.05 02:16:40	2019.09.05 02:27:40	-8	0	-8
1046	2019.09.05 03:02:40	2019.09.05 03:30:00	-1	45	34.5
1049	2019.09.05 08:02:40	2019.09.05 09:00:20	-21.5	18	-21.5
1053	2019.09.05 11:18:40	2019.09.05 17:00:00	-8.5	100	90.5
1061	2019.09.06 15:42:40	2019.09.06 15:55:40	-33.5	15.5	-33.5
1063	2019.09.06 17:52:40	2019.09.06 19:51:40	-72	0.5	-72
1065	2019.09.06 20:01:40	2019.09.06 23:30:00	-25	33.5	-9
1069	2019.09.09 03:07:40	2019.09.09 04:00:00	-2.5	27	21
1073	2019.09.09 09:59:40	2019.09.09 16:35:20	-24	18.5	-24
1076	2019.09.10 02:57:40	2019.09.10 03:30:00	-2.5	32.5	20.5
1080	2019.09.10 07:31:20	2019.09.10 07:44:40	-11.5	1.5	-11.5
1084	2019.09.10 10:00:40	2019.09.10 10:26:40	-29	15.5	-29
1089	2019.09.10 15:46:40	2019.09.10 16:00:20	-18.5	7.5	-18.5
1094	2019.09.10 22:42:40	2019.09.10 23:00:00	8	81.5	81
1096	2019.09.11 02:33:40	2019.09.11 03:01:40	-14	2.5	-14
1100	2019.09.11 05:30:40	2019.09.11 07:30:00	-4.5	94.5	53.5
1103	2019.09.11 10:45:40	2019.09.11 12:00:40	-43.5	11	-43.5
1106	2019.09.11 16:39:40	2019.09.11 17:00:00	-4.5	38	25.5
1108	2019.09.12 02:17:40	2019.09.12 02:30:00	11.5	136.5	116.5
1110	2019.09.12 03:32:20	2019.09.12 03:38:40	-23.5	1	-23.5
1114	2019.09.12 05:33:00	2019.09.12 07:00:00	-8.5	42	16
1122	2019.09.12 16:31:40	2019.09.12 16:43:40	-17.5	27.5	-17.5
1124	2019.09.12 17:10:40	2019.09.12 23:30:00	-84	50	-71
1126	2019.09.13 02:51:40	2019.09.13 03:07:00	-7	6	-7
1128	2019.09.13 03:34:20	2019.09.13 08:00:00	-14.5	23	18.5
1131	2019.09.13 10:23:40	2019.09.13 11:44:20	-14	18.5	-14
1133	2019.09.13 13:48:40	2019.09.13 14:53:40	-13.5	14	-13.5
1136	2019.09.13 17:55:20	2019.09.13 20:44:20	-68	14	-68
1138	2019.09.13 22:50:40	2019.09.13 23:30:00	-28.5	11.5	-20
1143	2019.09.16 04:36:40	2019.09.16 08:30:00	-15.5	55.5	53
1148	2019.09.16 18:09:40	2019.09.16 18:58:40	-40.5	15	-40.5
1152	2019.09.17 02:26:40	2019.09.17 03:01:40	-23	4	-23
1161	2019.09.17 10:19:40	2019.09.17 10:30:00	3	24.5	16
1165	2019.09.17 17:32:40	2019.09.17 23:00:00	-23	68.5	63
1173	2019.09.18 08:59:00	2019.09.18 09:12:30	-6	4	-6
1175	2019.09.18 10:15:40	2019.09.18 13:11:00	-13	10.5	-13
1177	2019.09.18 13:42:00	2019.09.18 14:10:00	-10	5.5	-10
1179	2019.09.18 14:30:40	2019.09.18 14:38:40	-17	0	-17
1191	2019.09.19 08:52:30	2019.09.19 10:00:00	-15	13.5	-15
1193	2019.09.19 10:35:40	2019.09.19 11:00:00	1.5	38	25
1195	2019.09.19 11:37:40	2019.09.19 12:39:00	-18.5	9.5	-18.5
1197	2019.09.19 16:32:40	2019.09.19 17:00:00	5.5	52.5	34
1201	2019.09.20 03:50:30	2019.09.20 11:01:30	-4	28.5	26.5
1204	2019.09.20 15:51:00	2019.09.20 18:06:20	-19.5	45	-19.5
1212	2019.09.23 06:32:40	2019.09.23 10:00:00	-10	19	11
1218	2019.09.23 16:50:40	2019.09.23 17:05:40	-49.5	2.5	-49.5
1220	2019.09.23 17:30:40	2019.09.23 23:30:00	-49.5	55	24.5
1226	2019.09.24 07:49:40	2019.09.24 08:30:00	-5.5	19	15.5
1229	2019.09.24 10:40:40	2019.09.24 14:30:00	-10	31.5	22
1236	2019.09.25 02:00:40	2019.09.25 03:00:00	-3	20	16.5
1239	2019.09.25 05:33:40	2019.09.25 09:16:40	-27	23	-27
1245	2019.09.25 13:56:40	2019.09.25 14:11:40	-11.5	4.5	-11.5
1249	2019.09.25 17:54:40	2019.09.25 21:30:00	-4.5	118	109.5
1252	2019.09.26 02:56:40	2019.09.26 03:31:40	-23.5	0	-23.5
1255	2019.09.26 05:57:40	2019.09.26 06:49:20	-17	0	-17
1258	2019.09.26 08:41:40	2019.09.26 11:00:00	-14.5	54	45
1260	2019.09.26 11:43:40	2019.09.26 12:00:00	0.5	40.5	17
1273	2019.09.27 05:37:40	2019.09.27 09:00:00	-16	50.5	46.5
1275	2019.09.27 09:31:40	2019.09.27 10:00:40	-13	9	-13
1277	2019.09.27 11:25:40	2019.09.27 14:00:00	-6	50	33.5
1283	2019.09.30 03:00:20	2019.09.30 12:00:00	-13.5	56.5	40.5
1286	2019.09.30 22:55:40	2019.09.30 23:30:00	-8.5	39.5	35
1288	2019.10.01 02:25:40	2019.10.01 04:00:00	-10.5	40.5	36.5
1292	2019.10.01 06:45:20	2019.10.01 08:10:40	-10	8	-10
1294	2019.10.01 10:05:40	2019.10.01 10:21:40	-13.5	9.5	-13.5
1298	2019.10.01 11:38:40	2019.10.01 12:03:40	-25	21.5	-25
1302	2019.10.02 02:59:40	2019.10.02 03:39:40	-14	18	-14
1306	2019.10.02 05:39:20	2019.10.02 09:27:40	-17	19	-17
1310	2019.10.02 11:21:40	2019.10.02 11:41:40	-31.5	1	-31.5
1312	2019.10.02 13:34:40	2019.10.02 15:00:00	-18	30.5	26
1317	2019.10.02 20:10:40	2019.10.02 23:30:00	-38.5	76.5	-13.5
1321	2019.10.03 05:02:40	2019.10.03 09:03:40	-36.5	15	-36.5
1323	2019.10.03 09:33:40	2019.10.03 10:00:00	-9.5	40.5	38
1325	2019.10.03 10:40:40	2019.10.03 11:07:20	-30.5	15	-30.5
1327	2019.10.03 18:02:40	2019.10.03 23:30:00	10.5	183.5	175.5
